timestamp,rssi
1762175438.1143687,-55
1762175438.8848724,-55
1762175439.6681883,-55
1762175440.4599605,-55
1762175441.2244372,-55
1762175442.0274992,-55
1762175442.8094363,-55
1762175443.6131594,-55
1762175444.373277,-55
1762175445.1495934,-55
1762175445.9275892,-55
1762175446.7133725,-55
1762175447.4992685,-55
1762175448.274763,-55
1762175449.0010216,-55
1762175449.734606,-55
1762175450.4656022,-55
1762175451.182857,-55
1762175451.9030976,-55
1762175452.633894,-55
1762175453.3497837,-55
1762175454.068511,-55
1762175454.8041961,-55
1762175455.5165608,-55
1762175456.2390382,-55
1762175456.9713902,-55
1762175457.7038763,-55
1762175458.4375858,-55
1762175459.1692598,-55
1762175459.8864079,-55
1762175460.676465,-55
1762175461.4387884,-55
1762175462.2149043,-55
1762175463.0414503,-55
1762175463.9871862,-55
1762175464.8019407,-55
1762175465.5777316,-55
1762175466.3793614,-55
1762175467.1986299,-55
1762175467.9802089,-55
1762175468.7745366,-55
1762175469.5510676,-55
1762175470.4387488,-55
1762175471.536509,-55
1762175472.4408855,-55
1762175473.30761,-55
1762175474.119607,-55
1762175475.8757834,-55
1762175476.9816637,-55
